passed|mem_alloc|mem_reserved|mem_used|mem_avail|free|capacity|test_var|bs|dataset|net_name|model
True|69.58544921875|82.0|1630.0|7088.48046875|4180.0|7859.0|memory|2|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|120.48154296875067|129.2|1634.0|7086.3515625|4177.0|7859.0|memory|4|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|219.47421875000097|298.0|1667.0|7086.48828125|4177.0|7859.0|memory|8|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|418.346875000002|494.8000000000004|1906.8|7086.4765625|4177.0|7859.0|memory|16|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|814.797265625004|1079.200000000006|2453.0|7086.27734375|4176.0|7859.0|memory|32|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|1598.4979492187417|2204.800000000003|3298.0|7168.578125|5267.0|7859.0|memory|64|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|1748.8634765624918|2358.8000000000056|3455.2|7176.2109375|5301.0|7859.0|memory|70|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|1998.90869140625|2734.400000000014|3834.4|7181.01953125|5285.0|7859.0|memory|80|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|2244.8377929687376|3077.1999999999844|4172.4|7187.15625|5341.0|7859.0|memory|90|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|2489.2568359375|3354.8000000000184|4456.6|7189.5703125|5259.0|7859.0|memory|100|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|2736.7628906250116|3825.199999999979|4927.6|7189.703125|5055.0|7859.0|memory|110|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|3174.5185546875|4518.800000000025|5552.8|7190.890625|5581.0|7859.0|memory|128|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|3467.7259765624835|4952.399999999983|6067.0|7201.34765625|5987.0|7859.0|memory|140|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|3716.67392578126|5216.3999999999805|6192.4|7191.2890625|5969.0|7859.0|memory|150|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|3960.6981445312467|5624.399999999975|6188.0|7200.4765625|5995.0|7859.0|memory|160|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
True|4206.318164062476|5871.600000000028|6163.8|7193.90234375|5969.0|7859.0|memory|170|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4369.794907877598|5903.977333333333|543.33203125|7194.66796875|6026.0|7859.0|memory|180|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4392.632234049474|5926.581333333327|553.59765625|7197.40234375|6036.0|7859.0|memory|190|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4389.862285807287|5918.143999999989|545.578125|7193.421875|6037.0|7859.0|memory|200|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4391.405950195307|5918.031999999986|567.78125|7200.21875|6046.0|7859.0|memory|210|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4406.602030924474|5942.323999999982|560.4375|7191.5625|6038.0|7859.0|memory|220|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4441.8219078775965|5963.951999999979|557.8515625|7192.1484375|6030.0|7859.0|memory|230|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4496.288816080724|5986.655999999977|552.4765625|7198.5234375|6041.0|7859.0|memory|240|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
False|4526.624991861974|5999.709333333316|568.09765625|7193.90234375|6035.0|7859.0|memory|256|imagenet|googlenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/googlenet_70.py
