passed|mem_alloc|mem_reserved|mem_used|mem_avail|free|capacity|test_var|bs|dataset|net_name|model
True|148.93118815104137|150.59200000000058|1630.0|7175.59765625|4986.0|7859.0|memory|2|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|182.8704938151037|239.1533333333325|1631.0|7175.01953125|4981.0|7859.0|memory|4|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|283.23412369791635|367.7826666666657|1663.6|7174.4609375|4979.0|7859.0|memory|8|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|417.7174863281245|601.2933333333326|1873.6|7174.05859375|4979.0|7859.0|memory|16|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|719.8275976562494|1129.7586666666698|2416.8|7171.76171875|4976.0|7859.0|memory|32|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|1378.4932545572951|2691.983999999998|4242.6|7167.828125|4962.0|7859.0|memory|64|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|1516.755067382809|2554.846666666664|4396.4|7167.48828125|4961.0|7859.0|memory|70|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|1692.688230468752|3130.9399999999982|4780.2|7168.0078125|4959.0|7859.0|memory|80|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|1912.501532552082|3391.2799999999984|5212.6|7167.86328125|4958.0|7859.0|memory|90|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|2111.018772135408|3761.7999999999947|5178.8|7218.24609375|5356.0|7859.0|memory|100|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|2300.456891601559|4052.0733333333246|5565.8|7226.80078125|5397.0|7859.0|memory|110|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|2498.4814225260307|4083.6306666666596|6115.2|7234.8203125|5437.0|7859.0|memory|120|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
True|2663.1517685546914|4478.171999999999|5913.8|7231.0390625|5459.0|7859.0|memory|128|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
False|2907.0643424479267|4688.868000000005|500.82421875|7242.17578125|5670.0|7859.0|memory|140|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
False|2989.528562825529|4756.2493333333405|502.98828125|7235.01171875|5818.0|7859.0|memory|150|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
False|3202.5658102213506|5035.838666666658|503.890625|7237.109375|6047.0|7859.0|memory|160|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
False|3405.2550787760374|5262.782666666662|502.44140625|7231.55859375|6002.0|7859.0|memory|170|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
False|3578.1043785807306|5295.155999999999|501.73828125|7234.26171875|6033.0|7859.0|memory|180|imagenet|resnet18|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet18_15.py
