passed|mem_alloc|mem_reserved|mem_used|mem_avail|free|capacity|params
True|125.2193359375|140.0|1628.6|7123.98828125|4783.0|7859.0|{'test_var': 'memory', 'bs': 2, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|196.7236328125|212.0|1630.0|7123.44921875|4782.0|7859.0|{'test_var': 'memory', 'bs': 4, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|325.3849609375|413.6|1756.4|7123.46484375|4782.0|7859.0|{'test_var': 'memory', 'bs': 8, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|577.83037109375|678.8|2082.2|7121.14453125|4779.0|7859.0|{'test_var': 'memory', 'bs': 16, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|1077.72685546875|1345.6|2477.2|7138.21484375|4854.0|7859.0|{'test_var': 'memory', 'bs': 32, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|2085.3697265625|3224.4|4338.0|7209.3671875|5367.0|7859.0|{'test_var': 'memory', 'bs': 64, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|2272.70537109375|3562.8|4675.0|7207.7734375|5345.0|7859.0|{'test_var': 'memory', 'bs': 70, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|2581.15341796875|3997.6|5112.4|7215.1015625|5337.0|7859.0|{'test_var': 'memory', 'bs': 80, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|2898.521875|4566.0|5654.0|7221.609375|5614.0|7859.0|{'test_var': 'memory', 'bs': 90, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|3208.6404296875|4796.0|5920.6|7213.60546875|5973.0|7859.0|{'test_var': 'memory', 'bs': 100, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
True|3834.97353515625|5717.2|6180.2|7216.76171875|6014.0|7859.0|{'test_var': 'memory', 'bs': 120, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|4066.59375|5486.0|505.7734375|7217.2265625|6066.0|7859.0|{'test_var': 'memory', 'bs': 128, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|4443.2646484375|5768.0|524.7734375|7217.2265625|6050.0|7859.0|{'test_var': 'memory', 'bs': 140, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|4743.501953125|5986.0|532.7578125|7215.2421875|6055.0|7859.0|{'test_var': 'memory', 'bs': 150, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|5060.57080078125|5980.0|532.02734375|7213.97265625|6045.0|7859.0|{'test_var': 'memory', 'bs': 160, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|5372.7197265625|6096.0|565.6875|7203.3125|6040.0|7859.0|{'test_var': 'memory', 'bs': 170, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|5682.11279296875|5878.0|538.4921875|7217.5078125|6062.0|7859.0|{'test_var': 'memory', 'bs': 180, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
False|5960.3603515625|6148.0|535.421875|7211.578125|6047.0|7859.0|{'test_var': 'memory', 'bs': 190, 'dataset': 'imagenet', 'net_name': 'resnet50', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/resnet50_80.py'}
