passed|latency|params
True|112.9308369954427|{'test_var': 'latency', 'bs': 2, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|114.0553487141927|{'test_var': 'latency', 'bs': 4, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|141.79580688476562|{'test_var': 'latency', 'bs': 8, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|207.4980265299479|{'test_var': 'latency', 'bs': 16, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|378.9792073567708|{'test_var': 'latency', 'bs': 32, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|747.5784505208334|{'test_var': 'latency', 'bs': 64, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|834.5226236979166|{'test_var': 'latency', 'bs': 70, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|949.5937906901041|{'test_var': 'latency', 'bs': 80, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1060.2628580729167|{'test_var': 'latency', 'bs': 90, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1175.03564453125|{'test_var': 'latency', 'bs': 100, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1338.2698974609375|{'test_var': 'latency', 'bs': 110, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1431.8618977864583|{'test_var': 'latency', 'bs': 120, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1536.8898518880208|{'test_var': 'latency', 'bs': 128, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1735.3641357421875|{'test_var': 'latency', 'bs': 140, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1879.4174397786458|{'test_var': 'latency', 'bs': 150, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1899.8667399088542|{'test_var': 'latency', 'bs': 160, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|1993.9494222005208|{'test_var': 'latency', 'bs': 170, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2259.114990234375|{'test_var': 'latency', 'bs': 180, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2326.0764973958335|{'test_var': 'latency', 'bs': 190, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2428.19384765625|{'test_var': 'latency', 'bs': 200, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2633.4853515625|{'test_var': 'latency', 'bs': 210, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2749.111328125|{'test_var': 'latency', 'bs': 220, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2890.44384765625|{'test_var': 'latency', 'bs': 230, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|2856.044921875|{'test_var': 'latency', 'bs': 240, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
True|3062.1663411458335|{'test_var': 'latency', 'bs': 256, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_75.py'}
