passed|latency|test_var|bs|dataset|net_name|model
True|112.84835306803386|latency|2|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|144.99021911621094|latency|4|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|250.07315063476562|latency|8|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|401.9989420572917|latency|16|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|794.961669921875|latency|32|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|1464.9479573567708|latency|64|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|1772.6263834635417|latency|70|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|1836.8235270182292|latency|80|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|2075.555908203125|latency|90|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|2522.073974609375|latency|100|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|2816.6293131510415|latency|110|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|3018.053466796875|latency|120|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|3258.0237630208335|latency|128|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|3620.636474609375|latency|140|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
True|3714.130126953125|latency|150|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|160|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|170|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|180|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|190|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|200|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|210|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|220|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|230|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|240|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
False|None|latency|256|imagenet|mnasnet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_45.py
