passed|latency|test_var|bs|dataset|net_name|model
True|65.5056635538737|latency|2|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|122.53924051920573|latency|4|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|221.72806294759116|latency|8|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|324.98630777994794|latency|16|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|629.4001668294271|latency|32|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|1252.2509358723958|latency|64|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|1404.1313069661458|latency|70|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|1597.5015462239583|latency|80|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|1823.8450927734375|latency|90|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|2013.1317952473958|latency|100|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|2203.2797037760415|latency|110|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|2317.741455078125|latency|120|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|2490.3360188802085|latency|128|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|2781.9471028645835|latency|140|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|3001.1880696614585|latency|150|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|3152.5548502604165|latency|160|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|3345.1171061197915|latency|170|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
True|4083.203369140625|latency|180|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|190|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|200|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|210|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|220|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|230|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|240|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
False|None|latency|256|imagenet|squeezenet|/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/squeezenet_50.py
