passed|mem_alloc|mem_reserved|mem_used|mem_avail|free|capacity|params
True|128.8171875|142.4|1641.2|7166.59375|5994.0|7859.0|{'test_var': 'memory', 'bs': 2, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|217.5109375|232.8|1752.8|7157.0390625|4654.0|7859.0|{'test_var': 'memory', 'bs': 4, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|384.727734375|410.4|1959.0|7157.09765625|4653.0|7859.0|{'test_var': 'memory', 'bs': 8, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|729.89111328125|859.2|2389.8|7156.6328125|4652.0|7859.0|{'test_var': 'memory', 'bs': 16, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|1431.3341796875|1767.2|3300.4|7154.953125|4648.0|7859.0|{'test_var': 'memory', 'bs': 32, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|2796.4765625|3410.0|4517.2|7153.29296875|4646.0|7859.0|{'test_var': 'memory', 'bs': 64, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|3068.32265625|3766.4|4879.0|7167.265625|4712.0|7859.0|{'test_var': 'memory', 'bs': 70, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|3477.6958984375|4265.2|5318.8|7166.578125|5030.0|7859.0|{'test_var': 'memory', 'bs': 80, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|3903.32470703125|4780.4|5781.2|7219.3046875|5367.0|7859.0|{'test_var': 'memory', 'bs': 90, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|4332.01025390625|5262.8|6189.8|7218.89453125|5377.0|7859.0|{'test_var': 'memory', 'bs': 100, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
True|4765.27060546875|5783.2|6229.6|7224.1640625|5344.0|7859.0|{'test_var': 'memory', 'bs': 110, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|5178.82861328125|6006.0|544.2734375|7222.7265625|5377.0|7859.0|{'test_var': 'memory', 'bs': 120, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|5506.25537109375|6084.0|546.23046875|7223.76953125|5351.0|7859.0|{'test_var': 'memory', 'bs': 128, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|5940.423828125|6108.0|552.43359375|7218.56640625|5282.0|7859.0|{'test_var': 'memory', 'bs': 140, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6186.58203125|6272.0|552.31640625|7221.68359375|4899.0|7859.0|{'test_var': 'memory', 'bs': 150, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6186.1435546875|6230.0|628.16015625|7128.83984375|5849.0|7859.0|{'test_var': 'memory', 'bs': 160, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6124.3046875|6212.0|534.5859375|7223.4140625|5168.0|7859.0|{'test_var': 'memory', 'bs': 170, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6180.7939453125|6228.0|551.9609375|7218.0390625|5345.0|7859.0|{'test_var': 'memory', 'bs': 180, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6136.09375|6214.0|536.00390625|7220.99609375|5346.0|7859.0|{'test_var': 'memory', 'bs': 190, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6149.296875|6212.0|550.5625|7220.4375|5049.0|7859.0|{'test_var': 'memory', 'bs': 200, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6154.529296875|6212.0|529.296875|7221.703125|5135.0|7859.0|{'test_var': 'memory', 'bs': 210, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6130.27294921875|6206.0|552.97265625|7220.02734375|5285.0|7859.0|{'test_var': 'memory', 'bs': 220, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6149.13525390625|6232.0|550.3046875|7219.6953125|5253.0|7859.0|{'test_var': 'memory', 'bs': 230, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6103.1533203125|6210.0|530.40625|7220.59375|5306.0|7859.0|{'test_var': 'memory', 'bs': 240, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6099.47265625|6126.0|535.11328125|7220.88671875|5284.0|7859.0|{'test_var': 'memory', 'bs': 256, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6186.1435546875|6230.0|655.01171875|7118.98828125|4452.0|7859.0|{'test_var': 'memory', 'bs': 160, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6124.3046875|6212.0|555.83984375|7218.16015625|5169.0|7859.0|{'test_var': 'memory', 'bs': 170, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6180.7939453125|6228.0|546.33203125|7218.66796875|5321.0|7859.0|{'test_var': 'memory', 'bs': 180, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6136.09375|6214.0|534.37109375|7217.62890625|5338.0|7859.0|{'test_var': 'memory', 'bs': 190, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6149.296875|6212.0|535.375|7217.625|5086.0|7859.0|{'test_var': 'memory', 'bs': 200, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6154.529296875|6212.0|557.07421875|7209.92578125|5131.0|7859.0|{'test_var': 'memory', 'bs': 210, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6130.27294921875|6206.0|553.60546875|7215.39453125|5306.0|7859.0|{'test_var': 'memory', 'bs': 220, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6149.13525390625|6232.0|550.36328125|7213.63671875|5231.0|7859.0|{'test_var': 'memory', 'bs': 230, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6103.1533203125|6210.0|538.828125|7215.171875|5294.0|7859.0|{'test_var': 'memory', 'bs': 240, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
False|6099.47265625|6126.0|548.8125|7216.1875|5266.0|7859.0|{'test_var': 'memory', 'bs': 256, 'dataset': 'imagenet', 'net_name': 'mnasnet', 'model': '/home/nvidia/ar4414/pytorch_training/src/ar4414/memory_model/models/pruned/imagenet/random_pruning/mnasnet_0.py'}
